repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2021-12-15,1,1
academic-ads-bibtex,2021-12-23,2,1
github-stats-pages,2021-12-14,1,1
github-stats-pages,2021-12-17,8,3
github-stats-pages,2021-12-19,4,2
github-stats-pages,2021-12-20,2,2
github-stats-pages,2021-12-23,1,1
github-stats-pages,2021-12-25,1,1
github-stats-pages,2021-12-26,2,2
