repository_name,date,views,unique_visitors/cloners
github-stats-pages,2021-12-23,1,1
github-stats-pages,2021-12-25,1,1
github-stats-pages,2021-12-26,2,2
github-stats-pages,2021-12-29,1,1
github-stats-pages,2021-12-31,22,1
github-stats-pages,2022-01-01,1,1
github-stats-pages,2022-01-02,4,4
github-stats-pages,2022-01-04,1,1
MMTtools,2021-12-29,1,1
PyMontage,2021-12-31,1,1
site-hugo-academic,2021-12-22,1,1
site-hugo-academic,2021-12-23,7,1
test-github-stats,2021-12-27,16,1
uarizona-salary-app,2021-12-27,1,1
uarizona-salary-app,2021-12-30,4,1
uarizona-salary-app,2022-01-02,1,1
uarizona-salary-app,2022-01-04,1,1
