repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2023-08-12,3,2
github-stats,2023-08-07,10,1
github-stats-pages,2023-08-05,1,1
github-stats-pages,2023-08-07,34,1
GNIRSLongSlit,2023-08-11,11,1
GNIRSLongSlit,2023-08-12,1,1
GNIRSLongSlit,2023-08-13,24,1
GNIRSLongSlit,2023-08-15,4,2
sqltest-github-stats,2023-08-07,5,1
tep-usage-analysis,2023-08-05,1,1
uarizona-salary-app,2023-08-02,6,2
uarizona-salary-app,2023-08-09,4,2
Zcalbase_gal,2023-08-06,2,1
