repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2023-01-01,5,1
Extract1D,2023-01-04,12,1
github-stats-pages,2022-12-27,7,2
github-stats-pages,2022-12-28,1,1
github-stats-pages,2022-12-29,1,1
github-stats-pages,2022-12-30,3,1
github-stats-pages,2023-01-03,2,1
github-stats-pages,2023-01-05,1,1
