repository_name,date,clones,unique_visitors/cloners
figshare_test,2024-03-25,1,1
figshare_test2,2024-03-25,1,1
github-stats,2024-03-14,2,2
github-stats,2024-03-15,2,2
github-stats,2024-03-16,2,2
github-stats,2024-03-17,2,2
github-stats,2024-03-18,3,3
github-stats,2024-03-19,2,2
github-stats,2024-03-20,2,2
github-stats,2024-03-21,2,2
github-stats,2024-03-22,3,3
github-stats,2024-03-23,2,2
github-stats,2024-03-24,2,2
github-stats,2024-03-25,2,2
github-stats,2024-03-26,2,2
github-stats-pages,2024-03-23,1,1
GNIRSLongSlit,2024-03-16,2,2
GNIRSLongSlit,2024-03-25,1,1
Metallicity_Stack_Commons,2024-03-24,1,1
Metallicity_Stack_Commons,2024-03-25,1,1
MMTtools,2024-03-25,2,1
MyExpressApp,2024-03-25,1,1
MZEnv,2024-03-25,1,1
MZEvolve,2024-03-25,1,1
overleaf_github_demo,2024-03-25,1,1
PeakFlows,2024-03-25,1,1
PyEmLineFit,2024-03-25,1,1
PyMontage,2024-03-25,1,1
simplenodeapp,2024-03-25,1,1
site-hugo-academic,2024-03-23,1,1
site-hugo-academic,2024-03-25,2,1
sqltest-github-stats,2024-03-14,1,1
sqltest-github-stats,2024-03-15,1,1
sqltest-github-stats,2024-03-16,1,1
sqltest-github-stats,2024-03-17,1,1
sqltest-github-stats,2024-03-18,1,1
sqltest-github-stats,2024-03-19,1,1
sqltest-github-stats,2024-03-20,1,1
sqltest-github-stats,2024-03-21,1,1
sqltest-github-stats,2024-03-22,1,1
sqltest-github-stats,2024-03-23,1,1
sqltest-github-stats,2024-03-24,1,1
sqltest-github-stats,2024-03-25,1,1
sqltest-github-stats,2024-03-26,1,1
system_profiler,2024-03-25,1,1
Telluric_Flux,2024-03-25,1,1
tep-usage-analysis,2024-03-24,1,1
test-github-stats,2024-03-14,2,2
test-github-stats,2024-03-15,3,3
test-github-stats,2024-03-16,4,3
test-github-stats,2024-03-17,3,3
test-github-stats,2024-03-18,4,4
test-github-stats,2024-03-19,5,4
test-github-stats,2024-03-20,3,3
test-github-stats,2024-03-21,4,4
test-github-stats,2024-03-22,3,3
test-github-stats,2024-03-23,5,4
test-github-stats,2024-03-24,3,3
test-github-stats,2024-03-25,3,3
test-github-stats,2024-03-26,2,2
uarizona-salary-app,2024-03-21,2,1
voxcharta-my-voting-record,2024-03-19,1,1
voxcharta-my-voting-record,2024-03-23,1,1
Zcalbase,2024-03-25,1,1
Zcalbase,2024-03-26,1,1
Zcalbase_gal,2024-03-24,1,1
Zcalbase_gal,2024-03-25,2,1
