repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2022-07-18,4,1
github-stats-pages,2022-07-17,49,1
github-stats-pages,2022-07-18,6,2
github-stats-pages,2022-07-19,4,1
github-stats-pages,2022-07-20,1,1
github-stats-pages,2022-07-21,7,2
github-stats-pages,2022-07-22,17,1
github-stats-pages,2022-07-23,1,1
github-stats-pages,2022-07-24,62,1
github-stats-pages,2022-07-25,26,1
github-stats-pages,2022-07-26,19,2
github-stats-pages,2022-07-27,10,1
Metallicity_Stack_Commons,2022-07-26,2,1
MMTtools,2022-07-17,1,1
MMTtools,2022-07-21,1,1
PyMontage,2022-07-24,1,1
sqltest-github-stats,2022-07-14,8,1
sqltest-github-stats,2022-07-16,1,1
sqltest-github-stats,2022-07-17,3,1
sqltest-github-stats,2022-07-18,8,1
sqltest-github-stats,2022-07-19,4,1
sqltest-github-stats,2022-07-20,3,1
test-github-stats,2022-07-17,2,1
test-github-stats,2022-07-21,3,1
test-github-stats,2022-07-22,6,1
test-github-stats,2022-07-24,12,1
uarizona-salary-app,2022-07-14,2,1
uarizona-salary-app,2022-07-16,6,1
uarizona-salary-app,2022-07-18,5,1
uarizona-salary-app,2022-07-21,1,1
uarizona-salary-app,2022-07-25,1,1
uarizona-salary-app,2022-07-27,1,1
Zcalbase_gal,2022-07-14,1,1
Zcalbase_gal,2022-07-17,1,1
Zcalbase_gal,2022-07-18,1,1
