repository_name,date,clones,unique_visitors/cloners
Telluric_Flux,2023-07-27,1,1
Telluric_Flux,2023-07-28,2,1
Telluric_Flux,2023-08-08,2,1
tep-usage-analysis,2023-07-28,2,1
tep-usage-analysis,2023-08-06,1,1
tep-usage-analysis,2023-08-07,1,1
test-github-stats,2023-07-26,2,2
test-github-stats,2023-07-27,1,1
test-github-stats,2023-07-28,4,3
test-github-stats,2023-07-29,4,3
test-github-stats,2023-07-30,1,1
test-github-stats,2023-07-31,4,4
test-github-stats,2023-08-01,3,3
test-github-stats,2023-08-02,5,4
test-github-stats,2023-08-03,3,3
test-github-stats,2023-08-04,4,4
test-github-stats,2023-08-05,7,5
test-github-stats,2023-08-06,3,3
test-github-stats,2023-08-07,6,6
test-github-stats,2023-08-08,3,3
test-stats,2023-07-28,2,1
uarizona-salary-app,2023-07-28,2,1
uarizona-salary-app,2023-07-29,1,1
uarizona-salary-app,2023-08-06,1,1
uarizona-salary-app,2023-08-08,2,2
voxcharta-my-voting-record,2023-07-28,2,1
voxcharta-my-voting-record,2023-08-06,1,1
voxcharta-my-voting-record,2023-08-08,2,2
Zcalbase,2023-07-28,2,1
Zcalbase,2023-08-06,1,1
Zcalbase_gal,2023-07-28,2,1
Zcalbase_gal,2023-07-30,1,1
Zcalbase_gal,2023-08-01,1,1
Zcalbase_gal,2023-08-03,2,1
Zcalbase_gal,2023-08-04,1,1
Zcalbase_gal,2023-08-05,1,1
Zcalbase_gal,2023-08-08,2,1
