repository_name,date,views,unique_visitors/cloners
github-stats-pages,2022-12-27,7,2
github-stats-pages,2022-12-28,1,1
github-stats-pages,2022-12-29,1,1
github-stats-pages,2022-12-30,3,1
github-stats-pages,2023-01-03,2,1
github-stats-pages,2023-01-05,1,1
github-stats-pages,2023-01-08,2,1
MMTtools,2022-12-31,12,1
PeakFlows,2023-01-03,2,1
test-github-stats,2022-12-27,5,1
test-github-stats,2022-12-31,4,1
test-github-stats,2023-01-08,8,2
uarizona-salary-app,2022-12-30,1,1
uarizona-salary-app,2023-01-04,1,1
