repository_name,date,views,unique_visitors/cloners
academic-ads-bibtex,2022-07-18,4,1
astrochun,2022-07-29,1,1
github-stats-pages,2022-07-17,49,1
github-stats-pages,2022-07-18,6,2
github-stats-pages,2022-07-19,4,1
github-stats-pages,2022-07-20,1,1
github-stats-pages,2022-07-21,7,2
github-stats-pages,2022-07-22,17,1
github-stats-pages,2022-07-23,1,1
github-stats-pages,2022-07-24,62,1
github-stats-pages,2022-07-25,26,1
github-stats-pages,2022-07-26,19,2
github-stats-pages,2022-07-27,10,1
github-stats-pages,2022-07-28,63,2
github-stats-pages,2022-07-29,22,1
