date,path,title,count,uniques
2022-05-02,/astrochun/academic-ads-bibtex,astrochun/academic-ads-bibtex: Construct a proper BibTeX file to use with Hug...,4,3
2022-05-02,/astrochun/academic-ads-bibtex/tree/main/docs,academic-ads-bibtex/docs at main · astrochun/academic-ads-bibtex,2,1
2022-05-02,/astrochun/academic-ads-bibtex/tree/main/docs/source,academic-ads-bibtex/docs/source at main · astrochun/academic-ads-bibtex,1,1
2022-05-02,/astrochun/academic-ads-bibtex/tree/main/.github,academic-ads-bibtex/.github at main · astrochun/academic-ads-bibtex,1,1
2022-05-02,/astrochun/academic-ads-bibtex/tree/main/.github/workflows,academic-ads-bibtex/.github/workflows at main · astrochun/academic-ads-bibtex,1,1
2022-05-02,/astrochun/github-stats,astrochun/github-stats: My GitHub stats,3,2
2022-05-02,/astrochun/github-stats/search,Search · critically,3,1
2022-05-02,/astrochun/github-stats-pages/actions,Actions · astrochun/github-stats-pages,39,1
2022-05-02,/astrochun/github-stats-pages,astrochun/github-stats-pages: Retrieve statistics for a user's repositories a...,32,21
2022-05-02,/astrochun/github-stats-pages/pulls,Pull requests · astrochun/github-stats-pages,15,1
2022-05-02,/astrochun/github-stats-pages/issues,Issues · astrochun/github-stats-pages,8,1
2022-05-02,/astrochun/github-stats-pages/pull/78,Chore: Migrate setup metadata to setup.cfg by astrochun · Pull Request #78 · ...,8,1
2022-05-02,/astrochun/github-stats-pages/pull/78/files,Chore: Migrate setup metadata to setup.cfg by astrochun · Pull Request #78 · ...,7,1
2022-05-02,/astrochun/github-stats-pages/search,Search · python 3.10,5,2
2022-05-02,/astrochun/github-stats-pages/pull/78/checks,Chore: Migrate setup metadata to setup.cfg by astrochun · Pull Request #78 · ...,4,1
2022-05-02,/astrochun/github-stats-pages/actions/runs/2230831636,Add setup.cfg for metadata #76 · astrochun/github-stats-pages@55ef48d,3,1
2022-05-02,/astrochun/github-stats-pages/runs/6144680322,Add GitHub actions for linting · astrochun/github-stats-pages@ed545bc,3,1
2022-05-02,/astrochun/MMTtools,GitHub - astrochun/MMTtools: A set of Python 2.7 and 3.x codes to use with da...,1,1
